FISH,DATETIME
37,2023-9-27 14:43:20
37,2023-9-27 14:43:27
36,2023-9-27 14:43:33
37,2023-9-27 14:43:40
37,2023-9-27 14:43:46
37,2023-9-27 14:43:53
37,2023-9-27 14:43:59
38,2023-9-27 14:44:06
36,2023-9-27 14:44:12
37,2023-9-27 14:44:19
37,2023-9-27 14:44:25
37,2023-9-27 14:44:32
37,2023-9-27 14:44:38
37,2023-9-27 14:44:45
39,2023-9-27 14:44:51
37,2023-9-27 14:44:58
37,2023-9-27 14:45:04
37,2023-9-27 14:45:11
37,2023-9-27 14:45:17
37,2023-9-27 14:45:24
37,2023-9-27 14:45:30
37,2023-9-27 14:45:37
38,2023-9-27 14:45:43
37,2023-9-27 14:45:50
36,2023-9-27 14:45:56
37,2023-9-27 14:46:03
38,2023-9-27 14:46:09
37,2023-9-27 14:46:16
37,2023-9-27 14:46:22
37,2023-9-27 14:46:29
38,2023-9-27 14:46:35
38,2023-9-27 14:46:42
37,2023-9-27 14:46:48
37,2023-9-27 14:46:55
37,2023-9-27 14:47:01
38,2023-9-27 14:47:08
38,2023-9-27 14:47:14
37,2023-9-27 14:47:21
39,2023-9-27 14:47:27
37,2023-9-27 14:47:34
38,2023-9-27 14:47:40
38,2023-9-27 14:47:47
37,2023-9-27 14:47:53
37,2023-9-27 14:48:00
37,2023-9-27 14:48:06
37,2023-9-27 14:48:13
37,2023-9-27 14:48:19
37,2023-9-27 14:48:26
38,2023-9-27 14:48:33
36,2023-9-27 14:48:39
37,2023-9-27 14:48:45
38,2023-9-27 14:48:52
37,2023-9-27 14:48:58
37,2023-9-27 14:49:05
37,2023-9-27 14:49:11
37,2023-9-27 14:49:18
37,2023-9-27 14:49:24
37,2023-9-27 14:49:31
37,2023-9-27 14:49:37
37,2023-9-27 14:49:44
37,2023-9-27 14:49:50
36,2023-9-27 14:49:57
38,2023-9-27 14:50:03
36,2023-9-27 14:50:10
37,2023-9-27 14:50:16
37,2023-9-27 14:50:23
37,2023-9-27 14:50:29
37,2023-9-27 14:50:36
37,2023-9-27 14:50:42
37,2023-9-27 14:50:49
37,2023-9-27 14:50:55
37,2023-9-27 14:51:02
37,2023-9-27 14:51:08
37,2023-9-27 14:51:15
37,2023-9-27 14:51:21
36,2023-9-27 14:51:28
36,2023-9-27 14:51:34
37,2023-9-27 14:51:41
38,2023-9-27 14:51:47
37,2023-9-27 14:51:54
38,2023-9-27 14:52:00
37,2023-9-27 14:52:07
37,2023-9-27 14:52:13
37,2023-9-27 14:52:20
38,2023-9-27 14:52:26
37,2023-9-27 14:52:33
38,2023-9-27 14:52:39
38,2023-9-27 14:52:46
37,2023-9-27 14:52:52
38,2023-9-27 14:52:59
37,2023-9-27 14:53:05
37,2023-9-27 14:53:12
37,2023-9-27 14:53:18
38,2023-9-27 14:53:25
37,2023-9-27 14:53:31
37,2023-9-27 14:53:38
37,2023-9-27 14:53:44
38,2023-9-27 14:53:51
37,2023-9-27 14:53:57
38,2023-9-27 14:54:04
38,2023-9-27 14:54:10
37,2023-9-27 14:54:17
37,2023-9-27 14:54:23
37,2023-9-27 14:54:30
39,2023-9-27 14:54:36
37,2023-9-27 14:54:43
37,2023-9-27 14:54:49
39,2023-9-27 14:54:56
37,2023-9-27 14:55:02
37,2023-9-27 14:55:09
37,2023-9-27 14:55:15
37,2023-9-27 14:55:22
37,2023-9-27 14:55:28
37,2023-9-27 14:55:35
37,2023-9-27 14:55:41
38,2023-9-27 14:55:48
37,2023-9-27 14:55:54
37,2023-9-27 14:56:01
37,2023-9-27 14:56:07
37,2023-9-27 14:56:14
37,2023-9-27 14:56:20
37,2023-9-27 14:56:27
37,2023-9-27 14:56:33
37,2023-9-27 14:56:40
37,2023-9-27 14:56:46
38,2023-9-27 14:56:53
37,2023-9-27 14:56:59
37,2023-9-27 14:57:06
37,2023-9-27 14:57:12
37,2023-9-27 14:57:19
38,2023-9-27 14:57:25
38,2023-9-27 14:57:32
37,2023-9-27 14:57:38
37,2023-9-27 14:57:45
37,2023-9-27 14:57:51
37,2023-9-27 14:57:58
37,2023-9-27 14:58:04
37,2023-9-27 14:58:11
38,2023-9-27 14:58:17
37,2023-9-27 14:58:24
37,2023-9-27 14:58:30
37,2023-9-27 14:58:37
37,2023-9-27 14:58:43
37,2023-9-27 14:58:50
37,2023-9-27 14:58:56
37,2023-9-27 14:59:03
37,2023-9-27 14:59:09
38,2023-9-27 14:59:16
37,2023-9-27 14:59:22
37,2023-9-27 14:59:29
39,2023-9-27 14:59:35
37,2023-9-27 14:59:42
37,2023-9-27 14:59:48
38,2023-9-27 14:59:55
37,2023-9-27 15:00:01
37,2023-9-27 15:00:08
36,2023-9-27 15:00:14
38,2023-9-27 15:00:21
37,2023-9-27 15:00:27
38,2023-9-27 15:00:34
37,2023-9-27 15:00:40
37,2023-9-27 15:00:47
37,2023-9-27 15:00:53
37,2023-9-27 15:01:00
37,2023-9-27 15:01:06
37,2023-9-27 15:01:13
37,2023-9-27 15:01:19
39,2023-9-27 15:01:26
37,2023-9-27 15:01:32
37,2023-9-27 15:01:39
37,2023-9-27 15:01:45
37,2023-9-27 15:01:52
37,2023-9-27 15:01:58
37,2023-9-27 15:02:05
37,2023-9-27 15:02:11
36,2023-9-27 15:02:18
37,2023-9-27 15:02:24
37,2023-9-27 15:02:31
37,2023-9-27 15:02:37
37,2023-9-27 15:02:44
37,2023-9-27 15:02:50
38,2023-9-27 15:02:57
37,2023-9-27 15:03:03
37,2023-9-27 15:03:10
39,2023-9-27 15:03:16
39,2023-9-27 15:03:23
37,2023-9-27 15:03:29
37,2023-9-27 15:03:36
37,2023-9-27 15:03:42
39,2023-9-27 15:03:49
36,2023-9-27 15:03:55
37,2023-9-27 15:04:02
37,2023-9-27 15:04:08
38,2023-9-27 15:04:15
37,2023-9-27 15:04:21
37,2023-9-27 15:04:28
37,2023-9-27 15:04:34
37,2023-9-27 15:04:41
37,2023-9-27 15:04:47
37,2023-9-27 15:04:54
37,2023-9-27 15:05:00
37,2023-9-27 15:05:07
37,2023-9-27 15:05:13
38,2023-9-27 15:05:20
38,2023-9-27 15:05:26
37,2023-9-27 15:05:33
37,2023-9-27 15:05:39
37,2023-9-27 15:05:46
37,2023-9-27 15:05:52
36,2023-9-27 15:05:59
37,2023-9-27 15:06:05
37,2023-9-27 15:06:12
37,2023-9-27 15:06:18
37,2023-9-27 15:06:25
37,2023-9-27 15:06:31
37,2023-9-27 15:06:38
36,2023-9-27 15:06:44
37,2023-9-27 15:06:51
37,2023-9-27 15:06:57
38,2023-9-27 15:07:04
37,2023-9-27 15:07:10
38,2023-9-27 15:07:17
37,2023-9-27 15:07:23
37,2023-9-27 15:07:30
37,2023-9-27 15:07:36
37,2023-9-27 15:07:43
36,2023-9-27 15:07:49
37,2023-9-27 15:07:56
37,2023-9-27 15:08:02
38,2023-9-27 15:08:09
37,2023-9-27 15:08:15
39,2023-9-27 15:08:22
37,2023-9-27 15:08:28
38,2023-9-27 15:08:35
37,2023-9-27 15:08:42
38,2023-9-27 15:08:48
38,2023-9-27 15:08:54
37,2023-9-27 15:09:01
38,2023-9-27 15:09:07
37,2023-9-27 15:09:14
37,2023-9-27 15:09:20
37,2023-9-27 15:09:27
37,2023-9-27 15:09:33
37,2023-9-27 15:09:40
38,2023-9-27 15:09:46
38,2023-9-27 15:09:53
37,2023-9-27 15:09:59
38,2023-9-27 15:10:06
37,2023-9-27 15:10:12
37,2023-9-27 15:10:19
37,2023-9-27 15:10:25
37,2023-9-27 15:10:32
38,2023-9-27 15:10:38
37,2023-9-27 15:10:45
37,2023-9-27 15:10:51
38,2023-9-27 15:10:58
37,2023-9-27 15:11:04
38,2023-9-27 15:11:11
37,2023-9-27 15:11:17
37,2023-9-27 15:11:24
37,2023-9-27 15:11:30
37,2023-9-27 15:11:37
37,2023-9-27 15:11:43
37,2023-9-27 15:11:50
37,2023-9-27 15:11:56
37,2023-9-27 15:12:03
38,2023-9-27 15:12:09
37,2023-9-27 15:12:16
38,2023-9-27 15:12:22
37,2023-9-27 15:12:29
37,2023-9-27 15:12:35
37,2023-9-27 15:12:42
37,2023-9-27 15:12:48
37,2023-9-27 15:12:55
37,2023-9-27 15:13:01
37,2023-9-27 15:13:08
37,2023-9-27 15:13:14
37,2023-9-27 15:13:21
37,2023-9-27 15:13:27
36,2023-9-27 15:13:34
37,2023-9-27 15:13:40
38,2023-9-27 15:13:47
38,2023-9-27 15:13:53
37,2023-9-27 15:14:00
37,2023-9-27 15:14:06
37,2023-9-27 15:14:13
37,2023-9-27 15:14:19
37,2023-9-27 15:14:26
37,2023-9-27 15:14:32
37,2023-9-27 15:14:39
37,2023-9-27 15:14:45
38,2023-9-27 15:14:52
37,2023-9-27 15:14:58
37,2023-9-27 15:15:05
37,2023-9-27 15:15:11
37,2023-9-27 15:15:18
37,2023-9-27 15:15:24
38,2023-9-27 15:15:31
37,2023-9-27 15:15:37
38,2023-9-27 15:15:44
37,2023-9-27 15:15:50
37,2023-9-27 15:15:57
37,2023-9-27 15:16:03
37,2023-9-27 15:16:10
37,2023-9-27 15:16:16
37,2023-9-27 15:16:23
37,2023-9-27 15:16:29
37,2023-9-27 15:16:36
37,2023-9-27 15:16:42
37,2023-9-27 15:16:49
37,2023-9-27 15:16:55
37,2023-9-27 15:17:02
37,2023-9-27 15:17:08
38,2023-9-27 15:17:15
37,2023-9-27 15:17:21
37,2023-9-27 15:17:28
37,2023-9-27 15:17:34
39,2023-9-27 15:17:41
37,2023-9-27 15:17:47
37,2023-9-27 15:17:54
39,2023-9-27 15:18:01
37,2023-9-27 15:18:07
37,2023-9-27 15:18:13
37,2023-9-27 15:18:20
37,2023-9-27 15:18:26
39,2023-9-27 15:18:33
37,2023-9-27 15:18:39
38,2023-9-27 15:18:46
37,2023-9-27 15:18:52
38,2023-9-27 15:18:59
38,2023-9-27 15:19:05
37,2023-9-27 15:19:12
37,2023-9-27 15:19:18
37,2023-9-27 15:19:25
37,2023-9-27 15:19:31
38,2023-9-27 15:19:38
37,2023-9-27 15:19:44
37,2023-9-27 15:19:51
38,2023-9-27 15:19:57
37,2023-9-27 15:20:04
38,2023-9-27 15:20:10
37,2023-9-27 15:20:17
37,2023-9-27 15:20:23
36,2023-9-27 15:20:30
37,2023-9-27 15:20:36
37,2023-9-27 15:20:43
36,2023-9-27 15:20:49
37,2023-9-27 15:20:56
37,2023-9-27 15:21:02
37,2023-9-27 15:21:09
37,2023-9-27 15:21:15
37,2023-9-27 15:21:22
37,2023-9-27 15:21:28
37,2023-9-27 15:21:35
36,2023-9-27 15:21:41
38,2023-9-27 15:21:48
37,2023-9-27 15:21:54
39,2023-9-27 15:22:01
36,2023-9-27 15:22:07
37,2023-9-27 15:22:14
36,2023-9-27 15:22:20
37,2023-9-27 15:22:27
37,2023-9-27 15:22:33
37,2023-9-27 15:22:40
37,2023-9-27 15:22:46
38,2023-9-27 15:22:53
37,2023-9-27 15:22:59
37,2023-9-27 15:23:06
37,2023-9-27 15:23:12
38,2023-9-27 15:23:19
37,2023-9-27 15:23:25
37,2023-9-27 15:23:32
36,2023-9-27 15:23:38
37,2023-9-27 15:23:45
37,2023-9-27 15:23:51
37,2023-9-27 15:23:58
37,2023-9-27 15:24:04
38,2023-9-27 15:24:11
37,2023-9-27 15:24:17
37,2023-9-27 15:24:24
37,2023-9-27 15:24:30
37,2023-9-27 15:24:37
39,2023-9-27 15:24:43
37,2023-9-27 15:24:50
39,2023-9-27 15:24:56
37,2023-9-27 15:25:03
37,2023-9-27 15:25:09
37,2023-9-27 15:25:16
37,2023-9-27 15:25:22
37,2023-9-27 15:25:29
37,2023-9-27 15:25:35
37,2023-9-27 15:25:42
37,2023-9-27 15:25:48
38,2023-9-27 15:25:55
38,2023-9-27 15:26:01
37,2023-9-27 15:26:08
37,2023-9-27 15:26:14
37,2023-9-27 15:26:21
37,2023-9-27 15:26:27
38,2023-9-27 15:26:34
37,2023-9-27 15:26:40
37,2023-9-27 15:26:47
37,2023-9-27 15:26:53
37,2023-9-27 15:27:00
37,2023-9-27 15:27:06
37,2023-9-27 15:27:13
38,2023-9-27 15:27:19
38,2023-9-27 15:27:26
37,2023-9-27 15:27:32
37,2023-9-27 15:27:39
38,2023-9-27 15:27:45
37,2023-9-27 15:27:52
37,2023-9-27 15:27:58
37,2023-9-27 15:28:05
38,2023-9-27 15:28:11
37,2023-9-27 15:28:18
37,2023-9-27 15:28:24
37,2023-9-27 15:28:31
36,2023-9-27 15:28:37
37,2023-9-27 15:28:44
37,2023-9-27 15:28:51
37,2023-9-27 15:28:57
37,2023-9-27 15:29:04
38,2023-9-27 15:29:10
37,2023-9-27 15:29:16
37,2023-9-27 15:29:23
38,2023-9-27 15:29:29
38,2023-9-27 15:29:36
37,2023-9-27 15:29:42
38,2023-9-27 15:29:49
37,2023-9-27 15:29:55
37,2023-9-27 15:30:02
36,2023-9-27 15:30:08
37,2023-9-27 15:30:15
37,2023-9-27 15:30:21
37,2023-9-27 15:30:28
37,2023-9-27 15:30:34
36,2023-9-27 15:30:41
37,2023-9-27 15:30:47
38,2023-9-27 15:30:54
37,2023-9-27 15:31:00
38,2023-9-27 15:31:07
36,2023-9-27 15:31:13
36,2023-9-27 15:31:20
38,2023-9-27 15:31:26
37,2023-9-27 15:31:33
37,2023-9-27 15:31:39
37,2023-9-27 15:31:46
37,2023-9-27 15:31:52
38,2023-9-27 15:31:59
37,2023-9-27 15:32:05
37,2023-9-27 15:32:12
39,2023-9-27 15:32:18
37,2023-9-27 15:32:25
38,2023-9-27 15:32:31
37,2023-9-27 15:32:38
37,2023-9-27 15:32:44
36,2023-9-27 15:32:51
38,2023-9-27 15:32:57
37,2023-9-27 15:33:04
37,2023-9-27 15:33:10
37,2023-9-27 15:33:17
38,2023-9-27 15:33:23
37,2023-9-27 15:33:30
37,2023-9-27 15:33:36
37,2023-9-27 15:33:43
37,2023-9-27 15:33:49
37,2023-9-27 15:33:56
37,2023-9-27 15:34:02
37,2023-9-27 15:34:09
37,2023-9-27 15:34:15
37,2023-9-27 15:34:22
37,2023-9-27 15:34:28
37,2023-9-27 15:34:35
37,2023-9-27 15:34:41
37,2023-9-27 15:34:48
37,2023-9-27 15:34:54
37,2023-9-27 15:35:01
38,2023-9-27 15:35:07
38,2023-9-27 15:35:14
37,2023-9-27 15:35:20
38,2023-9-27 15:35:27
37,2023-9-27 15:35:33
38,2023-9-27 15:35:40
37,2023-9-27 15:35:46
37,2023-9-27 15:35:53
37,2023-9-27 15:35:59
37,2023-9-27 15:36:06
38,2023-9-27 15:36:12
38,2023-9-27 15:36:19
37,2023-9-27 15:36:25
37,2023-9-27 15:36:32
37,2023-9-27 15:36:38
38,2023-9-27 15:36:45
37,2023-9-27 15:36:51
37,2023-9-27 15:36:58
39,2023-9-27 15:37:04
39,2023-9-27 15:37:11
38,2023-9-27 15:37:37
37,2023-9-27 15:37:43
38,2023-9-27 15:37:49
38,2023-9-27 15:37:56
37,2023-9-27 15:38:02
38,2023-9-27 15:38:09
37,2023-9-27 15:38:15
39,2023-9-27 15:38:22
37,2023-9-27 15:38:28
38,2023-9-27 15:38:35
37,2023-9-27 15:38:41
38,2023-9-27 15:38:48
38,2023-9-27 15:38:54
36,2023-9-27 15:39:01
38,2023-9-27 15:39:07
37,2023-9-27 15:39:14
37,2023-9-27 15:39:20
38,2023-9-27 15:39:27
38,2023-9-27 15:39:33
37,2023-9-27 15:39:39
38,2023-9-27 15:39:46
37,2023-9-27 15:39:53
37,2023-9-27 15:39:59
38,2023-9-27 15:40:05
39,2023-9-27 15:40:12
37,2023-9-27 15:40:18
38,2023-9-27 15:40:25
37,2023-9-27 15:40:31
38,2023-9-27 15:40:38
37,2023-9-27 15:40:44
37,2023-9-27 15:40:51
37,2023-9-27 15:40:58
38,2023-9-27 15:41:04
37,2023-9-27 15:41:10
37,2023-9-27 15:41:17
36,2023-9-27 15:41:24
37,2023-9-27 15:41:30
37,2023-9-27 15:41:36
36,2023-9-27 15:41:43
36,2023-9-27 15:41:49
38,2023-9-27 15:41:56
37,2023-9-27 15:42:02
37,2023-9-27 15:42:09
37,2023-9-27 15:42:15
38,2023-9-27 15:42:22
39,2023-9-27 15:42:28
37,2023-9-27 15:42:35
37,2023-9-27 15:42:42
38,2023-9-27 15:42:48
37,2023-9-27 15:42:55
37,2023-9-27 15:43:27
38,2023-9-27 15:43:34
37,2023-9-27 16:03:26
36,2023-9-27 16:03:55
38,2023-9-27 16:04:02
35,2023-9-27 16:05:06
35,2023-9-27 16:05:13
36,2023-9-27 16:05:19
35,2023-9-27 16:05:26
35,2023-9-27 16:05:33
36,2023-9-27 16:05:39
35,2023-9-27 16:05:52
36,2023-9-27 16:05:58
35,2023-9-27 16:06:05
35,2023-9-27 16:06:11
35,2023-9-27 16:06:18
35,2023-9-27 16:06:24
35,2023-9-27 16:06:31
35,2023-9-27 16:06:37
35,2023-9-27 16:06:44
35,2023-9-27 16:06:50
35,2023-9-27 16:06:57
36,2023-9-27 16:07:03
36,2023-9-27 16:07:10
36,2023-9-27 16:07:16
35,2023-9-27 16:07:23
36,2023-9-27 16:07:29
35,2023-9-27 16:07:36
35,2023-9-27 16:07:42
35,2023-9-27 16:07:49
35,2023-9-27 16:07:55
35,2023-9-27 16:08:02
35,2023-9-27 16:08:08
35,2023-9-27 16:08:15
38,2023-9-27 16:08:21
35,2023-9-27 16:08:28
35,2023-9-27 16:08:34
36,2023-9-27 16:08:41
36,2023-9-27 16:08:47
35,2023-9-27 16:08:54
35,2023-9-27 16:09:00
35,2023-9-27 16:09:07
35,2023-9-27 16:09:13
35,2023-9-27 16:09:20
35,2023-9-27 16:09:26
36,2023-9-27 16:09:33
36,2023-9-27 16:09:39
35,2023-9-27 16:09:46
35,2023-9-27 16:09:52
35,2023-9-27 16:09:59
35,2023-9-27 16:10:10
35,2023-9-27 16:10:13
35,2023-9-27 16:10:18
36,2023-9-27 16:10:25
37,2023-9-27 16:10:38
35,2023-9-27 16:10:44
37,2023-9-27 16:10:50
35,2023-9-27 16:10:51
35,2023-9-27 16:10:57
36,2023-9-27 16:11:04
36,2023-9-27 16:11:10
36,2023-9-27 16:11:24
36,2023-9-27 16:11:30
36,2023-9-27 16:11:36
36,2023-9-27 16:11:43
35,2023-9-27 16:11:49
35,2023-9-27 16:11:56
35,2023-9-27 16:12:10
36,2023-9-27 16:12:17
36,2023-9-27 16:12:23
37,2023-9-27 16:12:30
36,2023-9-27 16:14:54
37,2023-9-27 16:15:07
36,2023-9-27 16:15:14
38,2023-9-27 16:15:20
37,2023-9-27 16:15:27
37,2023-9-27 16:15:33
38,2023-9-27 16:15:40
37,2023-9-27 16:15:46
38,2023-9-27 16:15:53
37,2023-9-27 16:15:59
36,2023-9-27 16:16:06
37,2023-9-27 16:16:12
37,2023-9-27 16:16:19
36,2023-9-27 16:16:25
37,2023-9-27 16:16:32
39,2023-9-27 16:16:38
37,2023-9-27 16:16:45
37,2023-9-27 16:16:51
37,2023-9-27 16:16:58
37,2023-9-27 16:17:05
37,2023-9-27 16:17:11
38,2023-9-27 16:17:17
38,2023-9-27 16:17:24
37,2023-9-27 16:17:30
36,2023-9-27 16:17:37
38,2023-9-27 16:17:43
38,2023-9-27 16:17:50
37,2023-9-27 16:17:56
38,2023-9-27 16:18:03
37,2023-9-27 16:20:46
37,2023-9-27 16:21:18
37,2023-9-27 16:21:24
38,2023-9-27 16:21:31
37,2023-9-27 16:21:37
37,2023-9-27 16:22:28
38,2023-9-27 16:22:34
36,2023-9-27 16:22:42
38,2023-9-27 16:36:30
37,2023-9-27 16:36:36
31,2023-9-27 16:38:26
30,2023-9-27 16:38:33
31,2023-9-27 16:38:39
30,2023-9-27 16:38:46
30,2023-9-27 16:38:52
32,2023-9-27 16:38:59
30,2023-9-27 16:39:05
30,2023-9-27 16:39:12
30,2023-9-27 16:39:18
30,2023-9-27 16:39:25
31,2023-9-27 16:39:31
30,2023-9-27 16:39:38
30,2023-9-27 16:39:45
30,2023-9-27 16:39:51
31,2023-9-27 16:39:57
30,2023-9-27 16:40:04
29,2023-9-27 16:40:11
26,2023-9-27 16:41:16
26,2023-9-27 16:41:22
26,2023-9-27 16:41:29
26,2023-9-27 16:41:35
25,2023-9-27 16:41:42
25,2023-9-27 16:41:48
26,2023-9-27 16:41:55
15,2023-9-27 16:43:32
15,2023-9-27 16:43:39
15,2023-9-27 16:43:45
15,2023-9-27 16:43:52
15,2023-9-27 16:43:58
15,2023-9-27 16:44:05
15,2023-9-27 16:44:11
15,2023-9-27 16:44:18
15,2023-9-27 16:44:24
15,2023-9-27 16:44:31
15,2023-9-27 16:44:37
15,2023-9-27 16:44:44
15,2023-9-27 16:44:50
15,2023-9-27 16:44:57
15,2023-9-27 16:45:03
15,2023-9-27 16:45:10
15,2023-9-27 16:45:16
15,2023-9-27 16:45:23
15,2023-9-27 16:45:29
15,2023-9-27 16:45:36
15,2023-9-27 16:45:42
15,2023-9-27 16:45:49
15,2023-9-27 16:45:55
15,2023-9-27 16:46:02
15,2023-9-27 16:46:09
15,2023-9-27 16:46:15
15,2023-9-27 16:46:22
15,2023-9-27 16:46:28
15,2023-9-27 16:46:35
15,2023-9-27 16:46:41
15,2023-9-27 16:46:48
15,2023-9-27 16:46:54
15,2023-9-27 16:47:01
15,2023-9-27 16:47:07
15,2023-9-27 16:47:14
15,2023-9-27 16:47:20
15,2023-9-27 16:47:27
15,2023-9-27 16:47:33
15,2023-9-27 16:47:40
15,2023-9-27 16:47:46
16,2023-9-27 16:47:53
15,2023-9-27 16:47:59
15,2023-9-27 16:48:06
15,2023-9-27 16:48:12
15,2023-9-27 16:48:19
15,2023-9-27 16:48:25
15,2023-9-27 16:48:32
15,2023-9-27 16:48:38
15,2023-9-27 16:48:45
15,2023-9-27 16:48:52
15,2023-9-27 16:48:58
15,2023-9-27 16:49:04
15,2023-9-27 16:49:11
17,2023-9-27 16:49:17
14,2023-9-27 16:49:24
15,2023-9-27 16:49:30
15,2023-9-27 16:49:37
15,2023-9-27 16:49:44
15,2023-9-27 16:49:50
15,2023-9-27 16:49:57
15,2023-9-27 16:50:03
15,2023-9-27 16:50:09
15,2023-9-27 16:50:16
15,2023-9-27 16:50:22
15,2023-9-27 16:50:29
15,2023-9-27 16:51:05
15,2023-9-27 16:51:12
16,2023-9-27 16:51:18
15,2023-9-27 16:51:25
16,2023-9-27 16:51:31
3,2023-10-3 13:53:47
4,2023-10-3 13:53:54
2,2023-10-3 13:54:04
2,2023-10-3 13:54:07
1,2023-10-3 13:54:14
1,2023-10-3 13:54:21
15,2023-10-11 17:22:54
14,2023-10-11 17:24:54
2,2023-10-11 17:31:44
15,2023-10-11 18:11:06
15,2023-10-11 19:08:34
1,2023-10-11 20:14:13
1,2023-10-11 20:19:01
3,2023-10-11 20:19:59
15,2023-10-11 20:26:20
15,2023-10-11 20:27:38
15,2023-10-11 20:28:48
14,2023-10-12 10:59:38
14,2023-10-12 11:00:08
15,2023-10-12 11:01:08
15,2023-10-12 11:34:36
16,2023-10-12 11:41:27
16,2023-10-12 11:41:37
15,2023-10-12 11:41:47
15,2023-10-12 11:41:57
2,2023-10-12 11:42:07
14,2023-10-12 11:42:17
13,2023-10-12 11:42:28
14,2023-10-12 12:22:31
14,2023-10-12 12:22:41
14,2023-10-12 12:22:52
14,2023-10-12 12:23:01
14,2023-10-12 12:23:12
1,2023-10-12 12:24:16
2,2023-10-12 12:26:21
1,2023-10-12 12:26:31
15,2023-10-12 12:26:41
5,2023-10-12 12:38:01
1,2023-10-12 12:38:20
14,2023-10-12 12:38:30
14,2023-10-12 13:51:37
14,2023-10-12 13:51:46
14,2023-10-12 13:52:51
14,2023-10-12 13:53:00
14,2023-10-12 13:55:50
14,2023-10-12 13:56:00
3,2023-10-12 13:56:09
1,2023-10-12 13:56:19
14,2023-10-12 13:56:49
12,2023-10-12 14:26:15
14,2023-10-12 14:26:45
15,2023-10-12 22:24:04
1,2023-10-12 22:24:17
15,2023-10-12 22:26:09
3,2023-10-12 22:53:07
4,2023-10-12 22:53:24
15,2023-10-12 23:54:15
15,2023-10-12 23:56:32
14,2023-10-12 23:57:23
14,2023-10-12 23:57:44
15,2023-10-12 23:58:03
14,2023-10-12 23:58:23
2,2023-10-12 23:59:33
1,2023-10-13 00:02:24
15,2023-10-13 00:02:43
14,2023-10-13 00:03:04
1,2023-10-13 00:07:41
15,2023-10-13 00:08:02
14,2023-10-13 00:08:21
1,2023-10-13 00:09:05
15,2023-10-13 00:09:26
14,2023-10-13 00:09:45
2,2023-10-13 00:20:04
15,2023-10-13 00:20:24
14,2023-10-13 00:20:44
1,2023-10-13 00:21:09
15,2023-10-13 00:21:28
15,2023-10-13 00:41:08
2,2023-10-13 21:45:52
2,2023-10-13 21:46:01
1,2023-10-13 21:47:01
1,2023-10-13 21:47:11
2,2023-10-13 21:47:35
1,2023-10-13 21:47:44
1,2023-10-13 21:47:54
2,2023-10-13 21:48:04
1,2023-10-13 21:48:14
6,2023-10-13 21:48:35
1,2023-10-13 21:48:45
1,2023-10-13 21:48:55
1,2023-10-13 21:49:05
2,2023-10-13 21:49:14
1,2023-10-13 21:49:25
1,2023-10-13 21:49:34
1,2023-10-13 21:49:45
1,2023-10-13 21:49:55
2,2023-10-13 21:50:04
2,2023-10-13 21:50:14
3,2023-10-13 21:50:25
2,2023-10-13 21:50:47
1,2023-10-13 21:50:57
1,2023-10-13 21:51:13
1,2023-10-13 21:51:24
1,2023-10-13 21:51:34
2,2023-10-13 21:51:44
1,2023-10-13 21:51:54
2,2023-10-13 21:52:04
1,2023-10-13 21:52:14
3,2023-10-13 21:52:25
1,2023-10-13 21:52:33
2,2023-10-13 21:52:43
2,2023-10-13 21:52:55
4,2023-10-13 21:53:03
2,2023-10-13 21:53:14
4,2023-10-13 21:53:24
2,2023-10-13 21:53:34
3,2023-10-13 21:53:43
1,2023-10-13 21:53:53
1,2023-10-13 21:54:04
1,2023-10-13 21:54:14
2,2023-10-13 21:54:24
2,2023-10-13 21:54:33
5,2023-10-13 21:54:44
15,2023-10-15 00:21:48
15,2023-10-15 00:22:44
14,2023-10-15 00:23:04
1,2023-10-15 01:02:27
1,2023-10-15 01:02:45
1,2023-10-15 01:04:17
1,2023-10-15 01:07:44
8,2023-10-15 01:11:05
8,2023-10-15 01:11:44
8,2023-10-16 20:07:47
7,2023-10-16 20:08:06
6,2023-10-16 20:08:26
8,2023-10-17 14:52:08
7,2023-10-17 14:52:55
8,2023-10-17 14:53:09
8,2023-10-17 14:53:22
9,2023-10-17 15:41:25
20,2023-10-18 12:34:25
20,2023-10-18 12:35:35
20,2023-10-18 12:35:55
20,2023-10-18 12:36:15
30,2023-10-18 12:40:21
29,2023-10-18 12:40:41
29,2023-10-18 12:41:01
30,2023-10-18 12:41:21
40,2023-10-18 12:43:21
40,2023-10-18 12:43:41
37,2023-10-18 12:44:01
37,2023-10-18 12:44:21
39,2023-10-18 12:44:41
39,2023-10-18 12:45:01
39,2023-10-18 12:45:22
38,2023-10-18 12:45:41
39,2023-10-18 12:46:01
37,2023-10-18 12:46:21
38,2023-10-18 12:48:21
50,2023-10-18 12:48:41
48,2023-10-18 12:49:02
49,2023-10-18 12:50:22
48,2023-10-18 12:50:42
47,2023-10-18 12:51:01
49,2023-10-18 12:51:21
46,2023-10-18 12:51:41
48,2023-10-18 12:52:02
44,2023-10-18 12:52:21
49,2023-10-18 12:52:41
49,2023-10-18 12:53:01
48,2023-10-18 12:53:21
48,2023-10-18 12:53:40
46,2023-10-18 12:54:01
49,2023-10-18 12:54:21
48,2023-10-18 12:54:41
49,2023-10-18 12:55:01
49,2023-10-18 12:55:21
49,2023-10-18 12:55:41
45,2023-10-18 12:56:01
49,2023-10-18 12:56:21
